time,11,12,13,14,15,16,17,21,22,23,24,25,26,27,28,29,31,32,33,35,41,42,43,50,51,52,53
1989,2.266060783,0.547704719,7.521878607,0.447835142,8.796031579,0.764695186,0.622647505,3.307274326,1.59104821,6.55462169,3.208654314,2.963916327,10.75133568,2.458330276,2.308751561,19.2211499,40.74379624,7.234426238,43.90352554,160.7372301,26.68072567,17.83700257,34.82903391,3.979650229,3.579948446,6.185994032,6.552041576
1990,56.56858923,15.99639309,210.0455169,12.95052766,237.6548727,18.59140125,18.26216825,92.15262193,51.7282078,187.0200214,82.94909177,97.62114576,307.093528,81.60226627,66.39839063,518.9828251,1073.399121,191.5141207,1253.944054,4275.247452,732.789965,431.2081162,939.3634047,110.8383314,96.41123377,202.4104274,186.0507524
1991,254.0620181,80.80820123,1015.38191,56.54765116,1227.826487,96.91090206,109.515708,490.4672007,274.7138444,1103.797982,473.2399021,509.8428547,1742.172821,428.9000432,385.3315946,2652.432271,5739.658633,998.6262934,7401.138508,21251.50101,3541.521187,2105.983555,4666.959019,596.0696087,550.6545555,1135.898599,1396.036917
1992,2550.129812,928.0680459,10138.26866,545.7809317,11326.31156,1125.864717,1069.520619,5166.841776,2644.460326,11750.97675,4599.257024,4754.62722,17090.33945,4630.854661,4056.692304,28114.11123,61167.6043,10802.93283,77384.96344,227461.6773,37570.8332,24784.5575,54964.96058,6042.367324,6108.859026,11199.89492,12978.01217
1993,62153.62827,20105.63289,266842.2454,9591.466569,332685.0818,23048.07566,24925.04919,109844.6715,63230.96908,256992.4611,109454.5822,106898.9397,363539.7189,93464.35972,92531.71543,611119.1179,1329216.374,232453.8199,1659391.978,4916925.143,834458.8691,501168.5879,1260808.219,136570.9227,149987.3114,257273.9551,272431.2859
1994,1523778.863,548356.3313,5878452.277,238458.854,8285513.324,624582.2361,662907.3973,2861414.609,1614582.586,6583971.088,2613305.378,2835824.428,9038806.661,2386299.951,2042038.91,14972456.45,34750782.04,6369394.966,39611125.26,119252732.5,21303823.91,12780147.26,31129217.22,3847512.684,3860943.495,6810241.493,6778008.796
1995,3136548.484,1237096.725,10069421.18,1004243.607,10998290.68,1506572.834,1840341.806,6390133.836,3584474.723,13740241.69,4943648.552,5182868.081,16211814.71,4656515.994,3833370.885,26427274.23,60929910.78,14059095.24,78944953.66,263298461.8,40193724.65,24231134.85,49879354.7,6427630.907,7319242.991,14461405.84,31133118.64
1996,3845128.157,1459645.547,12495041.42,1187585.231,13355231.68,1819439.914,2165596.516,8482394.18,4359145.971,17149445.2,6279544.042,6434187.13,19997450.7,5369180.034,4720442.255,32430856.07,74151755.85,16007846.84,94684066.67,307924113.2,48199433.68,29891812.92,58807374.76,7721995.845,8647560.732,17722630.22,38656726.6
1997,4488220.008,1555306.521,12572250.22,1284108.22,14311879.81,2030049.846,2467997.68,9249485.071,4732517.482,18537642.82,7101548.363,7205361.826,21989185.26,6214731.155,5422379.069,36528096.93,82801477.67,17733917.02,104424109.0,344890877.3,53014378.37,33194430.11,64991308.69,8711204.989,10068521.72,19825070.24,43800561.47
